LVDT,Force
1.66935658,6.85367685
1.67262372,6.8900166
1.67296563,6.88274865
1.67642272,6.9190884
1.67691659,6.9190884
1.68060162,6.9723867
1.68189328,6.8464089
1.68432464,6.8754807
1.68652806,6.88274865
1.68930133,6.9190884
1.69059299,6.9045525
1.69348023,6.9433149
1.69416405,6.8609448
1.69743119,6.9045525
1.69788707,6.88274865
1.70161009,6.92635635
1.701952,6.9433149
1.70506718,6.9578508
1.70563703,6.88274865
1.7099299,6.9045525
1.7103098,6.8754807
1.71376689,6.93604695
1.7141088,6.89728455
1.71737594,6.91182045
1.71805976,6.86821275
1.72117494,6.86821275
1.72189675,6.86821275
1.72607565,6.92635635
1.72641756,6.89728455
1.7308244,6.8028012
1.73150822,6.7785747
1.73545918,6.79553325
1.73625697,6.7640388
1.7388023,6.81006915
1.7403219,6.8028012
1.74343708,6.8754807
1.74415889,6.83914095
1.74795789,6.81006915
1.75111106,6.7785747
1.75179488,6.7785747
1.75574584,6.8173371
1.75597378,6.81006915
1.75981077,6.8609448
1.76003871,6.831873
1.76433158,6.8464089
1.76512937,6.7785747
1.76908033,6.7882653
1.76953621,6.7882653
1.77303129,6.831873
1.77348717,6.8028012
1.77740014,6.86821275
1.77857783,6.85367685
1.78112316,6.79553325
1.78496015,6.8028012
1.78609985,6.8028012
1.78982287,6.8464089
1.79016478,6.8173371
1.79377383,6.85367685
1.7938878,6.83914095
1.79795273,6.85367685
1.79897846,6.79553325
1.80315736,6.82460505
1.80361324,6.77130675
1.80627254,6.81006915
1.80824802,6.8173371
1.81140119,6.8609448
1.81360461,6.8754807
1.81520019,6.79553325
1.81869527,6.8028012
1.81960703,6.8028012
1.82378593,6.831873
1.82435578,6.8028012
1.82716704,6.83914095
1.82948443,6.8609448
1.83039619,6.86821275
1.83575278,6.86821275
1.83632263,6.7882653
1.83989369,6.79553325
1.84038756,6.79553325
1.84384465,6.8173371
1.84430053,6.8173371
1.8485934,6.86821275
1.84942918,6.85367685
1.85311421,6.83914095
1.85372205,6.7785747
1.85752105,6.81006915
1.85892668,6.7640388
1.86299161,6.8028012
1.86333352,6.79553325
1.86785433,6.81006915
1.86888006,6.79553325
1.87248911,6.7204311
1.87446459,6.7058952
1.87769374,6.734967
1.87909937,6.74223495
1.88153073,6.77130675
1.88305033,6.7882653
1.8858236,6.8173371
1.8869633,6.81006915
1.89091426,6.6477516
1.89345959,6.734967
1.8941814,6.6768234
1.89672673,6.734967
1.89775246,6.74223495
1.90147548,6.77130675
1.90272915,6.77130675
1.90504654,6.69862725
1.90762986,6.7058952
1.9089975,6.72769905
1.91108695,6.734967
1.91363228,6.7495029
1.91549379,6.7640388
1.91758324,6.734967
1.91864696,6.68409135
1.9215342,6.734967
1.92396556,6.7495029
1.92487732,6.77130675
1.92814446,6.7785747
1.93023391,6.6622875
1.93289321,6.7058952
1.93346306,6.7058952
1.93741402,6.7640388
1.93798387,6.734967
1.94170689,6.75677085
1.94182086,6.6622875
1.94539192,6.7204311
1.94588579,6.69862725
1.94900097,6.74223495
1.94979876,6.72769905
1.95363575,6.7204311
1.95504138,6.6768234
1.95678892,6.71316315
1.95933425,6.7204311
1.96047395,6.7204311
1.96385506,6.7640388
1.96488079,6.63079305
1.96754009,6.6768234
1.96814793,6.6768234
1.97160502,6.7204311
1.97217487,6.7204311
1.97646774,6.77130675
1.97669568,6.65501955
1.98030473,6.71316315
1.98087458,6.7058952
1.9845976,6.734967
1.98471157,6.71316315
1.98832062,6.74223495
1.98866253,6.65501955
1.99189168,6.7058952
1.99223359,6.7058952
1.99584264,6.7495029
1.9967544,6.72769905
1.99990757,6.6913593
2.00059139,6.66955545
2.00617592,6.68409135
2.00742959,6.66955545
2.00894919,6.66955545
2.01301412,6.69862725
2.01438176,6.5944533
2.01692709,6.638061
2.01753493,6.63079305
2.01939644,6.65501955
2.02505695,6.58718535
2.02539886,6.49027935
2.028666,6.5363097
2.02946379,6.5217738
2.03387063,6.57264945
2.03421254,6.5363097
2.03747968,6.5799174
2.03782159,6.57264945
2.04211446,6.6477516
2.04245637,6.58718535
2.04743306,6.5653815
2.04788894,6.5363097
2.05161196,6.58718535
2.05195387,6.5653815
2.05556292,6.61625715
2.0560188,6.60172125
2.06008373,6.5508456
2.06167931,6.52904175
2.06506042,6.54357765
2.0670359,6.5363097
2.06878344,6.57264945
2.07098686,6.58718535
2.0738741,6.60172125
2.07607752,6.6089892
2.07839491,6.47574345
2.0822319,6.5217738
2.08257381,6.5072379
2.08686668,6.5653815
2.08720859,6.5217738
2.09009583,6.57264945
2.09127352,6.57264945
2.09416076,6.52904175
2.09868157,6.52904175
2.09925142,6.51450585
2.10251856,6.5363097
2.10343032,6.5508456
2.10681143,6.5799174
2.10760922,6.5799174
2.11190209,6.5799174
2.11247194,6.4975473
2.11653687,6.51450585
2.11699275,6.51450585
2.12037386,6.54357765
2.12094371,6.5363097
2.12451477,6.5653815
2.12683216,6.60172125
2.12744,6.51450585
2.13196081,6.51450585
2.13241669,6.51450585
2.13564584,6.5217738
2.13625368,6.52904175
2.14054655,6.5944533
2.14088846,6.5799174
2.14575118,6.5363097
2.14715681,6.4830114
2.14958817,6.49027935
2.15190556,6.5217738
2.15399501,6.5363097
2.15665431,6.5508456
2.15733813,6.54357765
2.16197291,6.55811355
2.16242879,6.5072379
2.16649372,6.5072379
2.16683563,6.4975473
2.17078659,6.5508456
2.17101453,6.52904175
2.17462358,6.55811355
2.1753074,6.5799174
2.1794863,6.52904175
2.18134781,6.49027935
2.18389314,6.51450585
2.1863245,6.51450585
2.18689435,6.52904175
2.19141516,6.5653815
2.192023,6.5363097
2.19479627,6.49027935
2.19559406,6.47574345
2.19977296,6.51450585
2.19988693,6.49027935
2.20406583,6.54357765
2.20440774,6.51450585
2.20858664,6.54357765
2.20892855,6.44667165
2.21192976,6.5072379
2.21333539,6.49027935
2.21588072,6.52904175
2.21740032,6.5217738
2.22005962,6.4975473
2.22192113,6.4830114
2.22389661,6.49027935
2.22610003,6.4975473
2.22807551,6.52904175
2.23119069,6.54357765
2.23248235,6.43213575
2.2357115,6.5072379
2.23605341,6.46120755
2.23909261,6.49027935
2.2398904,6.5072379
2.24429724,6.5072379
2.24463915,6.40306395
2.24775433,6.47574345
2.24813423,6.4684755
2.25181926,6.51450585
2.2520472,6.5072379
2.25668198,6.47574345
2.25842952,6.46120755
2.25960721,6.44667165
2.26249445,6.49027935
2.26355817,6.4830114
2.26587556,6.49027935
2.26830692,6.43213575
2.27001647,6.43213575
2.27187798,6.4539396
2.27465125,6.47574345
2.27582894,6.4830114
2.27894412,6.5217738
2.28080563,6.4103319
2.28346493,6.43213575
2.2839588,6.4394037
2.28798574,6.4830114
2.28836564,6.4684755
2.29277248,6.49027935
2.29265851,6.40306395
2.29668545,6.4394037
2.29740726,6.4248678
2.30154817,6.4394037
2.3018141,6.3812601
2.30584104,6.4103319
2.30656285,6.395796
2.31024788,6.4248678
2.31036185,6.3424977
2.31503462,6.40306395
2.3154905,6.3667242
2.31940347,6.4394037
2.31989734,6.3134259
2.32324046,6.40306395
2.32407624,6.35945625
2.3261277,6.3812601
2.33137032,6.3279618
2.33228208,6.24801435
2.33611907,6.27708615
2.33691686,6.2552823
2.33995606,6.30615795
2.34029797,6.29162205
2.3443629,6.3279618
2.34493275,6.3134259
2.34899768,6.29889
2.34956753,6.24801435
2.35408834,6.2843541
2.35443025,6.2843541
2.3580393,6.27708615
2.35838121,6.2698182
2.36233217,6.3424977
2.36312996,6.29889
2.36662504,6.2698182
2.36844856,6.2698182
2.37194364,6.27708615
2.37403309,6.27708615
2.37517279,6.27708615
2.3785539,6.29889
2.37900978,6.29889
2.38284677,6.33522975
2.38375853,6.24801435
2.38827934,6.26255025
2.38850728,6.2552823
2.3922303,6.2843541
2.39257221,6.27708615
2.39686508,6.32069385
2.39720699,6.29889
2.40104398,6.2552823
2.40301946,6.24801435
2.40602067,6.2407464
2.40788218,6.2552823
2.40962972,6.27708615
2.41297284,6.29889
2.41392259,6.29162205
2.41737968,6.32069385
2.4184434,6.2407464
2.42342009,6.2698182
2.42364803,6.23347845
2.42714311,6.27708615
2.42748502,6.26255025
2.43082814,6.30615795
2.43154995,6.3134259
2.4362987,6.2552823
2.43721046,6.2262105
2.44150333,6.24801435
2.44347881,6.2552823
2.44439057,6.2698182
2.44788565,6.2843541
2.44868344,6.2843541
2.45240646,6.32069385
2.45343219,6.21894255
2.45856084,6.2407464
2.45913069,6.20925195
2.46235984,6.2698182
2.46296768,6.2407464
2.46748849,6.29889
2.46794437,6.26255025
2.47223724,6.26255025
2.47235121,6.19471605
2.47675805,6.21894255
2.4773279,6.20925195
2.48127886,6.24801435
2.48162077,6.24801435
2.48579967,6.26255025
2.48614158,6.2552823
2.4894847,6.26255025
2.48959867,6.18018015
2.49354963,6.2262105
2.49389154,6.201984
2.4978425,6.2552823
2.49947607,6.24801435
2.5020214,6.18018015
2.50456673,6.1874481
2.50502261,6.19471605
2.50863166,6.2552823
2.50908754,6.2552823
2.51383629,6.27708615
2.51429217,6.1583763
2.51676152,6.2262105
2.51710343,6.21894255
2.52162424,6.2698182
2.52185218,6.23347845
2.52553721,6.27708615
2.52603108,6.19471605
2.5293742,6.2262105
2.52994405,6.21894255
2.53286928,6.2698182
2.5335531,6.24801435
2.53830185,6.2552823
2.53852979,6.18018015
2.54118909,6.2407464
2.5419109,6.24801435
2.54620377,6.20925195
2.54779935,6.201984
2.54920498,6.21894255
2.5514084,6.2407464
2.55383976,6.2552823
2.55627112,6.26255025
2.55756278,6.21894255
2.55953826,6.21894255
2.56231153,6.2407464
2.56462892,6.2698182
2.56592058,6.20925195
2.56903576,6.2407464
2.56971958,6.2407464
2.5734426,6.2698182
2.57412642,6.201984
2.57750753,6.2407464
2.57773547,6.23347845
2.58073668,6.2552823
2.58130653,6.2552823
2.58609327,6.24801435
2.58757488,6.201984
2.5882587,6.21894255
2.59315941,6.1729122
2.59384323,6.10750065
2.59707238,6.1147686
2.59836404,6.10750065
2.60090937,6.13657245
2.60197309,6.15110835
2.60554415,6.18018015
2.60672184,6.10750065
2.61101471,6.12203655
2.61169853,6.1293045
2.61458577,6.15110835
2.61519361,6.15110835
2.61933452,6.20925195
2.61956246,6.1583763
2.62423523,6.13657245
2.62503302,6.09296475
2.62898398,6.10750065
2.62921192,6.0856968
2.63339082,6.16564425
2.63407464,6.12203655
2.63813957,6.1874481
2.63836751,6.16564425
2.64171063,6.1293045
2.64288832,6.12203655
2.64718119,6.1438404
2.6475231,6.10750065
2.65158803,6.1583763
2.65227185,6.15110835
2.65447527,6.1729122
2.65922402,6.201984
2.65979387,6.09296475
2.66351689,6.12203655
2.66420071,6.10750065
2.66815167,6.15110835
2.66883549,6.1293045
2.67210263,6.1729122
2.67267248,6.1729122
2.67685138,6.1874481
2.67764917,6.1002327
2.68216998,6.12203655
2.68254988,6.09296475
2.68612094,6.15110835
2.68634888,6.12203655
2.69086969,6.1729122
2.69109763,6.15110835
2.69516256,6.12203655
2.69611231,6.0856968
2.70063312,6.1438404
2.70074709,6.09296475
2.70454609,6.1729122
2.70538187,6.1293045
2.70872499,6.15110835
2.71035856,6.1583763
2.7132458,6.09296475
2.71605706,6.0856968
2.71810852,6.0856968
2.72057787,6.10750065
2.72148963,6.1147686
2.72589647,6.1583763
2.72646632,6.12203655
2.73053125,6.16564425
2.73121507,6.0856968
2.73562191,6.1002327
2.73634372,6.0856968
2.73980081,6.12203655
2.74014272,6.1002327
2.7436378,6.1438404
2.74432162,6.13657245
2.74884243,6.10750065
2.750476,6.09296475
2.75267942,6.07842885
2.7546549,6.10750065
2.7557946,6.10750065
2.7584539,6.12203655
2.76031541,6.07842885
2.76335461,6.1147686
2.76381049,6.1002327
2.76798939,6.13657245
2.76890115,6.03966645
2.77133251,6.1147686
2.77167442,6.07842885
2.77596729,6.12203655
2.77619523,6.06873825
2.78014619,6.10750065
2.78060207,6.0856968
2.784667,6.1293045
2.78478097,6.0323985
2.7877062,6.06873825
2.78873193,6.07842885
2.79222701,6.10750065
2.79268289,6.06873825
2.79686179,6.10750065
2.79697576,6.09296475
2.80149657,6.0856968
2.80347205,6.05420235
2.80426984,6.06873825
2.80601738,6.0856968
2.80890462,6.07842885
2.80981638,6.0614703
2.81319749,6.1002327
2.81433719,6.10750065
2.81794624,6.0469344
2.81980775,6.0614703
2.82094745,6.06873825
2.82421459,6.1147686
2.8256962,6.0614703
2.82789962,6.06873825
2.82953319,6.06873825
2.83257239,6.1147686
2.83394003,6.02513055
2.8370932,6.06873825
2.83743511,6.05420235
2.84077823,6.10750065
2.84100617,6.10750065
2.84586889,6.09296475
2.84613482,6.02513055
2.84913603,6.09296475
2.85004779,6.05420235
2.85274508,6.0856968
2.85377081,6.0614703
2.85688599,6.09296475
2.85772177,6.1002327
2.8617867,6.0614703
2.86235655,6.0323985
2.86512982,6.0856968
2.86619354,6.0469344
2.87022048,6.0323985
2.87219596,6.0614703
2.87337365,6.06873825
2.87591898,6.0856968
2.87778049,6.0469344
2.88066773,6.07842885
2.88146552,6.0614703
2.88473266,6.1002327
2.88553045,6.03966645
2.88830372,6.03966645
2.88856965,6.02513055
2.89354634,6.0856968
2.89366031,6.0178626
2.89643358,6.0469344
2.89772524,6.0614703
2.90095439,6.0469344
2.90175218,6.02513055
2.90444947,6.06873825
2.90627299,6.05420235
2.91094576,5.9451831
2.91276928,5.9887908
2.91314918,5.9887908
2.91766999,6.0323985
2.91789793,5.959719
2.92135502,6.0033267
2.92169693,6.0033267
2.92644568,5.89915275
2.92716749,5.8482771
2.93134639,5.862813
2.932828,5.88461685
2.93480348,5.8918848
2.93769072,5.91368865
2.93989414,5.9306472
2.94247746,5.959719
2.94361716,5.9306472
2.94825194,5.93791515
2.94859385,5.85554505
2.95243084,5.89915275
2.95288672,5.88461685
2.95683768,5.9064207
2.95740753,5.9064207
2.9617004,5.96698695
2.96242221,5.84100915
2.96694302,5.88461685
2.96705699,5.85554505
2.97074202,5.91368865
2.9711979,5.8918848
2.97457901,5.9306472
2.97514886,5.9209566
2.98050545,5.9209566
2.98050545,5.8337412
2.98453239,5.8773489
2.98514023,5.87008095
2.98893923,5.9064207
2.98988898,5.9064207
2.9932321,5.9306472
2.99346004,5.91368865
2.99836075,5.9064207
2.9989306,5.87008095
3.00322347,5.89915275
3.00367935,5.8482771
3.00740237,5.9064207
3.00808619,5.8773489
3.01131534,5.93791515
3.01317685,5.9306472
3.01667193,5.85554505
3.0194452,5.87008095
3.02153465,5.84100915
3.02499174,5.89915275
3.02548561,5.8773489
3.02917064,5.91368865
3.02966451,5.91368865
3.03357748,5.9306472
3.03429929,5.84100915
3.03916201,5.8918848
3.03927598,5.862813
3.04322694,5.89915275
3.04379679,5.8918848
3.04763378,5.9209566
3.04797569,5.9209566
3.05295238,5.91368865
3.05318032,5.8046694
3.05595359,5.8918848
3.05701731,5.8482771
3.06001852,5.8482771
3.06165209,5.84100915
3.0646533,5.85554505
3.06685672,5.88461685
3.06837632,5.8482771
3.0703518,5.84100915
3.07266919,5.862813
3.07510055,5.8918848
3.07719,5.8192053
3.0798493,5.85554505
3.08076106,5.85554505
3.08493996,5.8773489
3.0851679,5.8192053
3.08889092,5.862813
3.08923283,5.84100915
3.09261394,5.8773489
3.09284188,5.8337412
3.09724872,5.862813
3.09747666,5.82647325
3.10165556,5.8482771
3.10176953,5.77317495
3.10477074,5.8337412
3.1056825,5.8482771
3.10883567,5.8482771
3.10963346,5.82647325
3.11392633,5.8482771
3.11533196,5.84100915
3.11742141,5.8046694
3.11985277,5.81193735
3.12171428,5.81193735
3.12448755,5.85554505
3.12585519,5.79740145
3.12889439,5.82647325
3.12912233,5.81193735
3.13295932,5.862813
3.13307329,5.77317495
3.13698626,5.8192053
3.13698626,5.8046694
3.14105119,5.8337412
3.141773,5.77317495
3.14431833,5.81193735
3.14629381,5.8192053
3.14929502,5.75863905
3.15229623,5.8046694
3.15290407,5.7901335
3.15556337,5.8192053
3.15601925,5.8337412
3.16065403,5.84100915
3.16099594,5.765907
3.16403514,5.79740145
3.16471896,5.8046694
3.16794811,5.81193735
3.16840399,5.75863905
3.17224098,5.82647325
3.17258289,5.79740145
3.17721767,5.75863905
3.17942109,5.7901335
3.18025687,5.7804429
3.18303014,5.8192053
3.18477768,5.72956725
3.18777889,5.7901335
3.18789286,5.8046694
3.19172985,5.81193735
3.19275558,5.74410315
3.19556684,5.7804429
3.19590875,5.77317495
3.19970775,5.8046694
3.20031559,5.77317495
3.20365871,5.77317495
3.20422856,5.75863905
3.20829349,5.765907
3.21038294,5.765907
3.21178857,5.7513711
3.21421993,5.7901335
3.21665129,5.7222993
3.21942456,5.7513711
3.22014637,5.765907
3.22348949,5.8046694
3.22405934,5.74410315
3.22778236,5.765907
3.2280103,5.74410315
3.23253111,5.77317495
3.23287302,5.70049545
3.23614016,5.765907
3.23614016,5.7368352
3.23993916,5.765907
3.24077494,5.7077634
3.24332027,5.765907
3.24411806,5.7513711
3.2485249,5.70049545
3.25061435,5.7368352
3.25095626,5.7222993
3.25479325,5.77317495
3.25597094,5.71503135
3.25851627,5.7368352
3.25897215,5.7368352
3.26383487,5.765907
3.26406281,5.67142365
3.26695005,5.7368352
3.26732995,5.74410315
3.27112895,5.74410315
3.2720787,5.6932275
3.27485197,5.72956725
3.27705539,5.74410315
3.27971469,5.57451765
3.28389359,5.61812535
3.28480535,5.5963215
3.28852837,5.65688775
3.28909822,5.61812535
3.29247933,5.6641557
3.29293521,5.6399292
3.29620235,5.6786916
3.29722808,5.61812535
3.3020908,5.6496198
3.30277462,5.60358945
3.30395231,5.6399292
3.30452216,5.6641557
3.30695352,5.6641557
3.30976478,5.67142365
3.31170227,5.6108574
3.31474147,5.61812535
3.31648901,5.6108574
3.3199461,5.6399292
3.32100982,5.61812535
3.32435294,5.6641557
3.32469485,5.6496198
3.32910169,5.65688775
3.32967154,5.57451765
3.33373647,5.5963215
3.33407838,5.58905355
3.33791537,5.6399292
3.33848522,5.63266125
3.3419803,5.67142365
3.34312,5.67142365
3.34718493,5.5672497
3.35079398,5.5963215
3.35113589,5.58905355
3.35402313,5.6108574
3.35554273,5.6399292
3.35763218,5.63266125
3.36051942,5.6496198
3.36390053,5.6932275
3.36481229,5.5817856
3.36921913,5.60358945
3.37016888,5.57451765
3.37339803,5.6399292
3.373512,5.6108574
3.3776909,5.6496198
3.37780487,5.63266125
3.38312347,5.65688775
3.38335141,5.5527138
3.38684649,5.58905355
3.38730237,5.57451765
3.39159524,5.6108574
3.39216509,5.61812535
3.39577414,5.6399292
3.3966859,5.6253933
3.39995304,5.5963215
3.40272631,5.60358945
3.4035241,5.60358945
3.40667727,5.63266125
3.40781697,5.60358945
3.41119808,5.6399292
3.41271768,5.61812535
3.41583286,5.63266125
3.41697256,5.5672497
3.42001176,5.61812535
3.42058161,5.57451765
3.42384875,5.63266125
3.42521639,5.58905355
3.42893941,5.5963215
3.42950926,5.5817856
3.43262444,5.61812535
3.43289037,5.57451765
3.43714525,5.6108574
3.43752515,5.5963215
3.44215993,5.63266125
3.44238787,5.523642
3.44550305,5.5817856
3.44595893,5.57451765
3.44934004,5.6108574
3.44990989,5.5672497
3.45374688,5.6253933
3.45420276,5.58905355
3.45838166,5.5817856
3.45952136,5.55998175
3.46210468,5.58905355
3.4639282,5.58905355
3.46613162,5.5672497
3.46787916,5.57451765
3.47053846,5.5672497
3.47391957,5.6108574
3.47437545,5.523642
3.4779845,5.57451765
3.47821244,5.5527138
3.48318913,5.6108574
3.48341707,5.49214755
3.48584843,5.5672497
3.48607637,5.5527138
3.49082512,5.58905355
3.49093909,5.51637405
3.49466211,5.57451765
3.49489005,5.5381779
3.49827116,5.57451765
3.49872704,5.51637405
3.50245006,5.5672497
3.50404564,5.5527138
3.5068569,5.49214755
3.50940223,5.5381779
3.50985811,5.53090995
3.51380907,5.5672497
3.51449289,5.523642
3.51855782,5.57451765
3.51867179,5.5091061
3.52201491,5.5672497
3.52212888,5.4848796
3.52630778,5.54544585
3.52653572,5.51637405
3.53060065,5.5381779
3.53223422,5.5091061
3.5342097,5.50183815
3.53732488,5.5527138
3.53778076,5.5091061
3.54313735,5.50183815
3.54450499,5.4122001
3.54834198,5.49214755
3.54868389,5.4412719
3.55309073,5.46307575
3.55343264,5.3831283
3.55601596,5.43400395
3.55658581,5.43400395
3.56099265,5.43400395
3.5630821,5.41946805
3.56494361,5.4122001
3.56771688,5.44853985
3.56851467,5.4122001
3.57166784,5.426736
3.57349136,5.3976642
3.57767026,5.4412719
3.5778982,5.32983
3.58032956,5.3976642
3.58116534,5.39039625
3.586256,5.2862223
3.5877756,5.26441845
3.5904349,5.2862223
3.59146063,5.2862223
3.59563953,5.32256205
3.59704516,5.30802615
3.59913461,5.32983
3.60202185,5.33709795
3.60456718,5.2571505
3.60794829,5.27895435
3.60840417,5.2716864
3.61269704,5.32256205
3.61281101,5.3007582
3.61676197,5.36132445
3.61687594,5.3152941
3.62242248,5.26441845
3.62568962,5.26441845
3.62591756,5.2426146
3.62983053,5.30802615
3.63078028,5.26441845
3.63438933,5.32983
3.63473124,5.30802615
3.63913808,5.33709795
3.64027778,5.22081075
3.64445668,5.2716864
3.64491256,5.22081075
3.64852161,5.3007582
3.64863558,5.2571505
3.6519787,5.3152941
3.65384021,5.30802615
3.65638554,5.26441845
3.65779117,5.2571505
3.66197007,5.3007582
3.66345168,5.2716864
3.66580706,5.2716864
3.66994797,5.32256205
3.67066978,5.19658425
3.67344305,5.27895435
3.67389893,5.2571505
3.67750798,5.27895435
3.68016728,5.2862223
3.68119301,5.26441845
3.68457412,5.3007582
3.68503,5.23534665
3.68803121,5.26441845
3.69038659,5.2862223
3.69209614,5.2862223
3.69441353,5.2716864
3.6960471,5.24988255
3.69916228,5.26441845
3.7028853,5.3007582
3.70322721,5.21112015
3.70649435,5.2571505
3.70695023,5.2426146
3.71090119,5.2716864
3.71321858,5.2571505
3.71424431,5.2280787
3.71796733,5.29349025
3.71865115,5.21112015
3.72237417,5.27895435
3.72237417,5.23534665
3.7264391,5.27895435
3.72689498,5.1893163
3.72978222,5.2280787
3.73187167,5.2571505
3.73384715,5.2426146
3.73536675,5.2571505
3.73870987,5.2426146
3.74148314,5.27895435
3.74300274,5.18204835
3.74588998,5.2571505
3.74588998,5.22081075
3.75029682,5.2716864
3.75052476,5.22081075
3.75424778,5.26441845
3.75424778,5.23534665
3.75842668,5.2426146
3.75956638,5.19658425
3.76237764,5.2426146
3.76526488,5.26441845
3.76655654,5.1747804
3.77024157,5.24988255
3.77069745,5.18204835
3.77373665,5.2571505
3.77396459,5.18204835
3.77859937,5.12390475
3.77916922,5.1021009
3.78414591,5.13844065
3.78520963,5.1166368
3.78786893,5.13844065
3.79125004,5.16751245
3.79227577,5.13844065
3.79493507,5.18204835
3.79577085,5.12390475
3.80086151,5.1311727
3.8016593,5.10936885
3.80595217,5.13844065
3.80618011,5.1166368
3.81047298,5.1166368
3.81070092,5.08029705
3.81594354,5.10936885
3.81617148,5.0730291
3.82035038,5.12390475
3.82092023,5.10936885
3.82392144,5.1457086
3.8252131,5.1166368
3.82996185,5.087565
3.8320513,5.05607055
3.83436869,5.05607055
3.83725593,5.09483295
3.83771181,5.1021009
3.84189071,5.13844065
3.84272649,5.04153465
3.84736127,5.0730291
3.84747524,5.0730291
3.85222399,5.10936885
3.85267987,5.0730291
3.85602299,5.12390475
3.85640289,5.05607055
3.86115164,5.0730291
3.8620634,5.0633385
3.86521657,5.1166368
3.86578642,5.1021009
3.87076311,5.087565
3.8730805,5.0730291
3.87399226,5.0633385
3.87748734,5.10936885
3.878779,5.0342667
3.88223609,5.087565
3.88269197,5.0633385
3.88550323,5.1021009
3.88573117,5.0488026
3.89059389,5.087565
3.8909358,5.05607055
3.89443088,5.02699875
3.89686224,5.0488026
3.89766003,5.0488026
3.90020536,5.0730291
3.90275069,5.02699875
3.90578989,5.0633385
3.90658768,5.02699875
3.91019673,5.09483295
3.91099452,5.01246285
3.91471754,5.0633385
3.91483151,5.02699875
3.9182886,5.0633385
3.91946629,5.0051949
3.9224675,5.0488026
3.92410107,5.04153465
3.9266464,4.99792695
3.92941967,5.0197308
3.93116721,4.99792695
3.93428239,5.0488026
3.93439636,4.98339105
3.93891717,5.0342667
3.93952501,4.990659
3.9429821,5.0197308
3.94472964,5.0051949
3.94647718,5.01246285
3.94947839,5.02699875
3.95054211,4.9615872
3.95342935,5.0051949
3.95377126,4.990659
3.95908986,5.0197308
3.95946976,4.95431925
3.96258494,4.99792695
3.9650163,5.0051949
3.9665359,4.9470513
3.96987902,4.98339105
3.97060083,4.9761231
3.97523561,5.01246285
3.97569149,4.893753
3.97823682,4.9761231
3.97903461,4.9470513
3.98309954,4.98339105
3.98344145,4.9325154
3.98762035,4.98339105
3.98773432,4.9082889
3.99168528,4.91555685
3.99377473,4.9325154
3.99529433,4.91555685
3.99886539,4.96885515
3.99970117,4.87194915
4.00281635,4.9325154
4.00304429,4.9325154
4.00767907,4.9761231
4.00802098,4.88648505
4.01140209,4.9615872
4.01140209,4.91555685
4.01546702,4.93978335
4.01546702,4.87194915
4.01903808,4.9325154
4.0201018,4.91555685
4.02355889,4.93978335
4.02416673,4.893753
4.02830764,4.9325154
4.030739,4.9325154
4.03191669,4.87194915
4.03563971,4.91555685
4.03541177,4.87194915
4.03898283,4.91555685
4.03921077,4.85741325
4.04304776,4.91555685
4.0432757,4.91555685
4.04886023,4.82834145
4.04931611,4.7677752
4.05474868,4.79926965
4.05615431,4.7920017
4.05858567,4.81380555
4.06215673,4.8356094
4.06253663,4.81380555
4.0668295,4.8210735
4.06717141,4.7532393
4.07169222,4.8065376
4.07226207,4.7532393
4.07549122,4.7920017
4.07689685,4.79926965
4.08061987,4.7532393
4.08350711,4.7387034
4.08593847,4.74597135
4.08893968,4.7677752
4.08988943,4.7677752
4.09372642,4.81380555
4.09475215,4.71689955
4.09904502,4.74597135
4.09938693,4.7387034
4.10288201,4.74597135
4.10356583,4.7387034
4.10763076,4.7823111
4.10854252,4.73143545
4.11306333,4.74597135
4.11549469,4.7823111
4.11655841,4.76050725
4.12107922,4.8065376
4.12176304,4.7096316
4.12476425,4.76050725
4.12487822,4.7387034
4.12917109,4.7677752
4.12955099,4.73143545
4.13278014,4.7532393
4.13380587,4.77504315
4.1378708,4.7241675
4.14102397,4.7532393
4.14147985,4.73143545
4.14531684,4.74597135
4.14554478,4.70236365
4.14972368,4.74597135
4.14995162,4.6950957
4.15386459,4.7387034
4.15447243,4.67329185
4.15735967,4.7096316
4.15827143,4.73143545
4.16199445,4.70236365
4.16279224,4.6805598
4.16662923,4.7241675
4.16860471,4.71689955
4.17115004,4.64422005
4.17498703,4.7096316
4.17521497,4.651488
4.17893799,4.71689955
4.1792799,4.63452945
4.18228111,4.6950957
4.1830789,4.67329185
4.18748574,4.61999355
4.19086685,4.68782775
4.19120876,4.63452945
4.19481781,4.6950957
4.19515972,4.61999355
4.19816093,4.67329185
4.19873078,4.651488
4.20256777,4.67329185
4.20325159,4.6272615
4.20629079,4.65875595
4.2081523,4.65875595
4.21126748,4.5836538
4.21426869,4.64422005
4.21453462,4.6272615
4.21810568,4.67329185
4.21844759,4.5981897
4.22251252,4.64422005
4.2229684,4.63452945
4.22703333,4.5836538
4.22957866,4.64422005
4.22992057,4.6272615
4.2339855,4.651488
4.23421344,4.5981897
4.23782249,4.651488
4.2381644,4.64422005
4.24222933,4.6272615
4.24477466,4.6272615
4.24568642,4.61999355
4.24872562,4.651488
4.25009326,4.57638585
4.25393025,4.63452945
4.25404422,4.5981897
4.25776724,4.6272615
4.25776724,4.60545765
4.26331378,4.651488
4.26376966,4.54731405
4.2685564,4.56184995
4.27037992,4.5255102
4.27224143,4.54731405
