LVDT,,Force
3.05583962,,5.82647325
3.05967661,,5.862813
3.06001852,,5.85554505
3.06419742,,5.8918848
3.06453933,,5.8337412
3.06814838,,5.88461685
3.0688322,,5.85554505
3.07312507,,5.8773489
3.07346698,,5.84100915
3.07810176,,5.862813
3.07844367,,5.8482771
3.08205272,,5.8918848
3.08239463,,5.862813
3.08634559,,5.88461685
3.0866875,,5.84100915
3.08946077,,5.8482771
3.08991665,,5.862813
3.09284188,,5.8482771
3.09420952,,5.87008095
3.09793254,,5.8773489
3.09956611,,5.8773489
3.10256732,,5.8337412
3.10545456,,5.88461685
3.10708813,,5.85554505
3.11008934,,5.8918848
3.11092512,,5.8337412
3.11278663,,5.89915275
3.11278663,,5.862813
3.1166996,,5.8918848
3.11753538,,5.8337412
3.12042262,,5.8773489
3.12160031,,5.8482771
3.12517137,,5.88461685
3.12574122,,5.8192053
3.12783067,,5.88461685
3.12832454,,5.84100915
3.13284535,,5.87008095
3.13318726,,5.8046694
3.13584656,,5.87008095
3.13630244,,5.87008095
3.14070928,,5.862813
3.14105119,,5.8337412
3.14431833,,5.84100915
3.14534406,,5.87008095
3.14838326,,5.6786916
3.15218226,,5.6932275
3.1527901,,5.6496198
3.15510749,,5.71503135
3.15567734,,5.6932275
3.16054006,,5.75863905
3.16099594,,5.71503135
3.16365524,,5.74410315
3.16471896,,5.765907
3.16946771,,5.74410315
3.1702655,,5.6932275
3.17421646,,5.7077634
3.17490028,,5.70049545
3.17850933,,5.71503135
3.1801429,,5.7368352
3.1828022,,5.74410315
3.18405587,,5.75863905
3.18652522,,5.7804429
3.18766492,,5.7804429
3.19264161,,5.67142365
3.19636463,,5.6786916
3.19727639,,5.67142365
3.20054353,,5.71503135
3.20134132,,5.67142365
3.2048364,,5.7513711
3.20529228,,5.7077634
3.20806555,,5.7513711
3.2090153,,5.74410315
3.21410596,,5.6641557
3.21467581,,5.6399292
3.21874074,,5.67142365
3.22026034,,5.6786916
3.22291964,,5.70049545
3.22603482,,5.7368352
3.22766839,,5.71503135
3.23055563,,5.77317495
3.2321892,,5.72956725
3.23439262,,5.765907
3.23671001,,5.71503135
3.23868549,,5.77317495
3.23948328,,5.7513711
3.24332027,,5.765907
3.24411806,,5.7513711
3.24761314,,5.7901335
3.24875284,,5.7513711
3.25201998,,5.77317495
3.25281777,,5.7513711
3.25733858,,5.7804429
3.25790843,,5.6932275
3.26083366,,5.77317495
3.26128954,,5.7222993
3.26478462,,5.75863905
3.26501256,,5.72956725
3.2678998,,5.7804429
3.26812774,,5.7222993
3.27230664,,5.765907
3.27287649,,5.7222993
3.27602966,,5.7513711
3.27637157,,5.74410315
3.28191811,,5.765907
3.28275389,,5.67142365
3.2857551,,5.7222993
3.28621098,,5.7077634
3.29061782,,5.74410315
3.29084576,,5.7222993
3.29582245,,5.7513711
3.29631632,,5.68595955
3.29874768,,5.7513711
3.29931753,,5.7222993
3.30418025,,5.7513711
3.30429422,,5.6932275
3.30661161,,5.72956725
3.30695352,,5.72956725
3.3115883,,5.72956725
3.31219614,,5.68595955
3.31531132,,5.7077634
3.31751474,,5.72956725
3.3188064,,5.70049545
3.32100982,,5.7368352
3.32271937,,5.6786916
3.32553063,,5.7368352
3.32621445,,5.68595955
3.33027938,,5.74410315
3.3309632,,5.67142365
3.33396441,,5.54544585
3.33757346,,5.5381779
3.33837125,,5.51637405
3.34232221,,5.55998175
3.34395578,,5.5527138
3.34638714,,5.5672497
3.34741287,,5.57451765
3.35011016,,5.6253933
3.35079398,,5.5817856
3.35345328,,5.6253933
3.35402313,,5.6253933
3.35774615,,5.54544585
3.35820203,,5.51637405
3.36169711,,5.55998175
3.3640145,,5.57451765
3.36644586,,5.5817856
3.36785149,,5.5817856
3.3719924,,5.55998175
3.37480366,,5.61812535
3.37560145,,5.6108574
3.38114799,,5.60358945
3.38175583,,5.47761165
3.3856688,,5.523642
3.38673252,,5.5091061
3.38961976,,5.5381779
3.39159524,,5.53090995
3.39239303,,5.54544585
3.39577414,,5.57451765
3.39600208,,5.5963215
3.40040892,,5.4703437
3.40379003,,5.50183815
3.40458782,,5.47761165
3.40853878,,5.5381779
3.40956451,,5.54544585
3.41397135,,5.5672497
3.41526301,,5.5527138
3.41826422,,5.60358945
3.41917598,,5.5672497
3.42267106,,5.5963215
3.42358282,,5.57451765
3.42616614,,5.5963215
3.42684996,,5.5817856
3.43091489,,5.6253933
3.43205459,,5.5817856
3.43623349,,5.61812535
3.43680334,,5.57451765
3.44064033,,5.5963215
3.44155209,,5.54544585
3.44447732,,5.5817856
3.4449332,,5.57451765
3.45047974,,5.5963215
3.45108758,,5.5381779
3.45488658,,5.5817856
3.45549442,,5.54544585
3.45872357,,5.58905355
3.45978729,,5.54544585
3.46301644,,5.57451765
3.46324438,,5.5381779
3.46685343,,5.5527138
3.46753725,,5.55998175
3.47217203,,5.58905355
3.47296982,,5.49214755
3.47612299,,5.5527138
3.47623696,,5.5381779
3.47958008,,5.5527138
3.48007395,,5.54544585
3.48307516,,5.5527138
3.48353104,,5.53090995
3.48827979,,5.5381779
3.48957145,,5.53090995
3.49048321,,5.5381779
3.49534593,,5.5817856
3.4958398,,5.50183815
3.49781528,,5.54544585
3.49838513,,5.55998175
3.50393167,,5.55998175
3.50438755,,5.49214755
3.50674293,,5.53090995
3.50719881,,5.53090995
3.51099781,,5.5527138
3.51126374,,5.51637405
3.51529068,,5.523642
3.51578455,,5.5091061
3.51844385,,5.523642
3.51878576,,5.5091061
3.5231926,,5.49214755
3.52364848,,5.47761165
3.52816929,,5.5091061
3.52873914,,5.49214755
3.53014477,,5.51637405
3.53280407,,5.50183815
3.53348789,,5.49214755
3.54036408,,5.30802615
3.54195966,,5.3152941
3.54404911,,5.3152941
3.54648047,,5.3685924
3.54845595,,5.35163385
3.55077334,,5.3976642
3.55195103,,5.36132445
3.55449636,,5.3831283
3.55495224,,5.3976642
3.55970099,,5.3831283
3.56053677,,5.33709795
3.56562743,,5.36132445
3.56631125,,5.3152941
3.56919849,,5.3831283
3.56957839,,5.3685924
3.57326342,,5.3976642
3.57360533,,5.40493215
3.57618865,,5.3443659
3.57824011,,5.33709795
3.58325479,,5.35163385
3.5847364,,5.33709795
3.58834545,,5.3685924
3.5889153,,5.36132445
3.59343611,,5.3831283
3.59389199,,5.37586035
3.59970446,,5.29349025
3.60016034,,5.2716864
3.60468115,,5.29349025
3.60513703,,5.27895435
3.60886005,,5.3443659
3.60920196,,5.33709795
3.61338086,,5.3685924
3.61372277,,5.35163385
3.61790167,,5.32256205
3.61896539,,5.30802615
3.62394208,,5.32256205
3.62473987,,5.29349025
3.62903274,,5.32983
3.62948862,,5.32256205
3.63309767,,5.37586035
3.63343958,,5.3443659
3.63587094,,5.39039625
3.63644079,,5.37586035
3.64004984,,5.3685924
3.64039175,,5.35163385
3.64411477,,5.36132445
3.64548241,,5.3685924
3.64806573,,5.36132445
3.65186473,,5.39039625
3.65315639,,5.35163385
3.65661348,,5.3831283
3.65870293,,5.36132445
3.66151419,,5.3685924
3.66440143,,5.29349025
3.66835239,,5.33709795
3.66915018,,5.27895435
3.67192345,,5.30802615
3.67264526,,5.29349025
3.67587441,,5.32256205
3.67655823,,5.30802615
3.68050919,,5.3152941
3.68119301,,5.3152941
3.68468809,,5.35163385
3.68548588,,5.32256205
3.69012066,,5.3152941
3.69050056,,5.29349025
3.69407162,,5.30802615
3.6949074,,5.3007582
3.69954218,,5.3152941
3.69999806,,5.29349025
3.70334118,,5.3007582
3.70429093,,5.29349025
3.70797596,,5.3152941
3.70926762,,5.2571505
3.7112431,,5.29349025
3.71169898,,5.29349025
3.71610582,,5.30802615
3.71678964,,5.24988255
3.72028472,,5.29349025
3.7207406,,5.26441845
3.72457759,,5.30802615
3.72526141,,5.2571505
3.72826262,,5.29349025
3.72898443,,5.2716864
3.73384715,,5.1457086
3.73418906,,5.1021009
3.73802605,,5.13844065
3.73870987,,5.1021009
3.74171108,,5.1311727
3.74220495,,5.12390475
3.74554807,,5.18204835
3.74649782,,5.18204835
3.7511326,,5.19658425
3.75215833,,5.16751245
3.75413381,,5.15297655
3.75702105,,5.1602445
3.75865462,,5.1311727
3.76188377,,5.15297655
3.76363131,,5.1457086
3.76815212,,5.19658425
3.7689879,,5.18204835
3.77476238,,5.15297655
3.77594007,,5.1021009
3.7811447,,5.1166368
3.78160058,,5.1021009
3.78452581,,5.1311727
3.78520963,,5.1457086
3.7895025,,5.15297655
3.79030029,,5.1602445
3.79425125,,5.1021009
3.79622673,,5.1021009
3.79854412,,5.087565
3.8005196,,5.1166368
3.80363478,,5.1166368
3.80572423,,5.1602445
3.80724383,,5.1457086
3.80944725,,5.1602445
3.8111568,,5.09483295
3.81617148,,5.09483295
3.8168553,,5.08029705
3.82035038,,5.12390475
3.82080626,,5.12390475
3.82300968,,5.1311727
3.82646677,,5.16751245
3.82867019,,5.0730291
3.83330497,,5.09483295
3.83482457,,5.0633385
3.83805372,,5.10936885
3.83991523,,5.087565
3.84211865,,5.1311727
3.84284046,,5.12390475
3.84781715,,5.1457086
3.84895685,,5.09483295
3.85222399,,5.1457086
3.85302178,,5.1457086
3.85811244,,5.1602445
3.85860631,,5.1166368
3.86103767,,5.15297655
3.86172149,,5.1311727
3.86669818,,5.12390475
3.86821778,,5.1311727
3.86996532,,5.10936885
3.87216874,,5.13844065
3.87414422,,5.10936885
3.87760131,,5.15297655
3.87969076,,5.09483295
3.88189418,,5.12390475
3.88329981,,5.09483295
3.88804856,,5.1311727
3.88896032,,5.10936885
3.89234143,,5.1311727
3.89488676,,5.087565
3.89811591,,5.12390475
3.89917963,,5.1021009
3.9019529,,5.1311727
3.90415632,,5.087565
3.90715753,,5.1166368
3.90856316,,5.08029705
3.91167834,,5.10936885
3.91342588,,5.08029705
3.91692096,,5.10936885
3.91771875,,5.1021009
3.92223956,,5.10936885
3.92326529,,5.0197308
3.92653243,,5.1021009
3.92710228,,5.05607055
3.93036942,,5.1021009
3.93059736,,5.0488026
3.93382651,,5.0730291
3.93416842,,5.0488026
3.93823335,,5.087565
3.93857526,,5.0488026
3.94241225,,5.0730291
3.94275416,,5.0488026
3.94750291,,5.0633385
3.94890854,,5.0488026
3.95122593,,5.05607055
3.95168181,,5.0633385
3.9570384,,5.0197308
3.95908986,,5.05607055
3.9608374,,5.0342667
3.96399057,,5.0633385
3.96490233,,5.05607055
3.96999299,,4.95431925
3.9707148,,4.8792171
3.97253832,,4.90102095
3.97626134,,4.93978335
3.97721109,,4.893753
3.98032627,,4.9615872
3.98101009,,4.9325154
3.98484708,,4.96885515
3.9855309,,4.90102095
3.98982377,,4.9082889
3.99065955,,4.91555685
3.99366076,,4.91555685
3.99423061,,4.9325154
3.99840951,,4.9470513
3.9992073,,4.88648505
4.00444992,,4.9228248
4.00479183,,4.90102095
4.00824892,,4.9228248
4.00988249,,4.95431925
4.01163003,,4.95431925
4.01451727,,4.9761231
4.0174425,,4.8792171
4.02032974,,4.893753
4.02158341,,4.893753
4.02473658,,4.91555685
4.02739588,,4.90102095
4.03016915,,4.9470513
4.03134684,,4.9470513
4.03434805,,4.96885515
4.03586765,,4.88648505
4.04038846,,4.91555685
4.04152816,,4.8646812
4.04433942,,4.91555685
4.04513721,,4.9228248
4.04920214,,4.9470513
4.04999993,,4.9325154
4.05531853,,4.90102095
4.05615431,,4.84287735
4.0596114,,4.8501453
4.06067512,,4.8646812
4.06462608,,4.88648505
4.06705744,,4.90102095
4.06888096,,4.9082889
4.07157825,,4.9228248
4.07469343,,4.90102095
4.07735273,,4.9470513
4.07853042,,4.893753
4.08305123,,4.93978335
4.08396299,,4.90102095
4.08768601,,4.91555685
4.0884838,,4.91555685
4.0926627,,4.9082889
4.09372642,,4.90102095
4.0968416,,4.91555685
4.09763939,,4.9325154
4.10204623,,4.9082889
4.10265407,,4.90102095
4.10668101,,4.91555685
4.10717488,,4.9325154
4.11158172,,4.91555685
4.1131773,,4.90102095
4.11526675,,4.90102095
4.11678635,,4.9082889
4.11967359,,4.9228248
4.12073731,,4.9325154
4.12396646,,4.9082889
4.12503018,,4.9082889
4.1283733,,4.91555685
4.12905712,,4.9082889
4.1336919,,4.893753
4.13429974,,4.8792171
4.13730095,,4.87194915
4.13950437,,4.8792171
4.14147985,,4.8792171
4.14436709,,4.9082889
4.14554478,,4.87194915
4.14809011,,4.88648505
4.1488879,,4.87194915
4.15435846,,4.893753
4.15492831,,4.85741325
4.15758761,,4.8646812
4.16096872,,4.76050725
4.16290621,,4.6950957
4.16583144,,4.77504315
4.16640129,,4.7532393
4.1697824,,4.79926965
4.17058019,,4.79926965
4.17380934,,4.8210735
4.17567085,,4.8356094
4.18053357,,4.7532393
4.18171126,,4.74597135
4.18528232,,4.73143545
4.18786564,,4.7920017
4.18911931,,4.7823111
4.19177861,,4.8065376
4.19352615,,4.74597135
4.19804696,,4.77504315
4.19933862,,4.74597135
4.20279571,,4.8065376
4.20340355,,4.7677752
4.20731652,,4.7677752
4.20826627,,4.7532393
4.21267311,,4.77504315
4.21312899,,4.7387034
4.21635814,,4.7677752
4.21742186,,4.7823111
4.22065101,,4.74597135
4.22403212,,4.76050725
4.2256277,,4.74597135
4.22889484,,4.7920017
4.23003454,,4.7532393
4.23409947,,4.79926965
4.23527716,,4.7387034
4.23850631,,4.7677752
4.23934209,,4.7532393
4.24314109,,4.7241675
4.24523054,,4.7241675
4.24743396,,4.7241675
4.25047316,,4.7387034
4.25241065,,4.71689955
4.25590573,,4.7823111
4.25647558,,4.7241675
4.26042654,,4.7532393
4.26122433,,4.74597135
4.26460544,,4.76050725
4.26574514,,4.7532393
4.26981007,,4.7532393
4.27144364,,4.7532393
4.27516666,,4.7677752
4.27676224,,4.7532393
4.27873772,,4.76050725
4.28094114,,4.7677752
4.28443622,,4.73143545
4.28663964,,4.76050725
4.28766537,,4.7387034
4.29055261,,4.7532393
4.2917303,,4.71689955
4.2943896,,4.74597135
4.29545332,,4.7241675
4.30054398,,4.7677752
4.3012278,,4.7241675
4.30563464,,4.7920017
4.30647042,,4.6805598
4.30969957,,4.74597135
4.31026942,,4.7096316
4.3137645,,4.7387034
4.31433435,,4.7387034
4.31782943,,4.73143545
4.31839928,,4.73143545
4.32292009,,4.76050725
4.323262,,4.6950957
4.32709899,,4.7241675
4.32846663,,4.7387034
4.33127789,,4.70236365
4.33298744,,4.71689955
4.33416513,,4.7241675
4.33834403,,4.59092175
4.34168715,,4.6127256
4.34240896,,4.59092175
4.34575208,,4.63452945
4.34704374,,4.6272615
4.35095671,,4.65875595
4.35167852,,4.651488
4.35665521,,4.63452945
4.357453,,4.59092175
4.36185984,,4.61999355
4.36246768,,4.57638585
4.36546889,,4.6127256
4.36626668,,4.63452945
4.37021764,,4.64422005
4.37090146,,4.59092175
4.37591614,,4.6127256
4.37705584,,4.61999355
4.3794872,,4.63452945
4.3810068,,4.651488
4.38529967,,4.60545765
4.38678128,,4.59092175
4.39004842,,4.6127256
4.3920239,,4.6272615
4.39411335,,4.64422005
4.39779838,,4.64422005
4.39920401,,4.64422005
4.40315497,,4.65875595
4.40501648,,4.6272615
4.40881548,,4.6660239
4.40942332,,4.61999355
4.41276644,,4.6660239
4.41333629,,4.65875595
4.41857891,,4.6805598
4.41926273,,4.61999355
4.42271982,,4.61999355
4.42423942,,4.64422005
4.42701269,,4.64422005
4.42841832,,4.63452945
4.43225531,,4.60545765
4.4345727,,4.6272615
4.43559843,,4.6127256
4.43977733,,4.651488
4.44068909,,4.6272615
4.44395623,,4.651488
4.44475402,,4.64422005
4.4493888,,4.651488
4.44999664,,4.5981897
4.45311182,,4.651488
4.45345373,,4.6127256
4.45717675,,4.651488
4.45808851,,4.61999355
4.46124168,,4.63452945
4.46367304,,4.64422005
4.46587646,,4.6127256
4.46678822,,4.61999355
4.47108109,,4.5981897
4.47305657,,4.6127256
4.47362642,,4.63452945
4.47848914,,4.651488
4.47898301,,4.60545765
4.48232613,,4.65875595
4.48289598,,4.6272615
4.48730282,,4.63452945
4.48791066,,4.47947985
4.49216554,,4.5109743
4.49288735,,4.49401575
4.4949768,,4.5109743
4.49729419,,4.54731405
4.49995349,,4.5400461
4.50227088,,4.5691179
4.50458827,,4.50370635
4.50781742,,4.5109743
4.51040074,,4.50370635
4.5128321,,4.5400461
4.51560537,,4.51824225
4.51894849,,4.59092175
4.51978427,,4.49401575
4.52358327,,4.53277815
4.52430508,,4.53277815
4.52905383,,4.554582
4.52973765,,4.5109743
4.53300479,,4.5109743
4.53460037,,4.49401575
4.53820942,,4.50370635
4.53984299,,4.5255102
4.54238832,,4.53277815
4.54341405,,4.54731405
4.54934049,,4.50370635
4.55074612,,4.46494395
4.55306351,,4.50370635
4.55477306,,4.5109743
4.55781226,,4.5255102
4.55929387,,4.5400461
4.56290292,,4.5400461
4.56510634,,4.56184995
4.56579016,,4.554582
4.57114675,,4.56184995
4.5717166,,4.5255102
4.57543962,,4.50370635
4.57623741,,4.4722119
4.57923862,,4.4722119
4.58053028,,4.4722119
4.58527903,,4.50370635
4.5869126,,4.5255102
4.58979984,,4.51824225
4.59211723,,4.5400461
4.59523241,,4.5109743
4.59827161,,4.53277815
4.59895543,,4.5255102
4.60245051,,4.54731405
4.60336227,,4.5400461
4.60788308,,4.554582
4.60811102,,4.49401575
4.61194801,,4.53277815
4.61228992,,4.53277815
4.61760852,,4.5400461
4.61878621,,4.50370635
4.62019184,,4.47947985
4.62228129,,4.5109743
4.62551044,,4.5109743
4.62608029,,4.49401575
4.6306011,,4.4722119
4.63303246,,4.50370635
4.63398221,,4.51824225
4.63607166,,4.51824225
4.63941478,,4.45040805
4.64245398,,4.51824225
4.6431378,,4.49401575
4.64545519,,4.5109743
4.64613901,,4.51824225
4.6511157,,4.39226445
4.65206545,,4.35350205
4.65552254,,4.37772855
4.65670023,,4.40680035
4.66015732,,4.42133625
4.6621328,,4.4286042
4.66445019,,4.4286042
4.66562788,,4.4431401
4.6704906,,4.3849965
4.67349181,,4.40680035
4.67478347,,4.42133625
4.67710086,,4.4286042
4.68010207,,4.42133625
4.68348318,,4.46494395
4.68439494,,4.4286042
4.68891575,,4.4431401
4.68952359,,4.39226445
4.6936645,,4.39226445
4.69427234,,4.3995324
4.69856521,,4.43587215
4.69879315,,4.42133625
4.70342793,,4.4722119
4.70399778,,4.4140683
4.70760683,,4.46494395
4.70863256,,4.43587215
4.71383719,,4.37772855
4.71444503,,4.3704606
4.718358,,4.3704606
4.72082735,,4.3849965
4.72185308,,4.3849965
4.72591801,,4.42133625
4.72728565,,4.3849965
4.73100867,,4.43587215
4.73135058,,4.4140683
4.73598536,,4.4431401
4.7365932,,4.3995324
4.74073411,,4.4286042
4.74236768,,4.4286042
4.74354537,,4.4286042
4.74783824,,4.4431401
4.74920588,,4.39226445
4.75349875,,4.4286042
4.75418257,,4.3995324
4.75767765,,4.3995324
4.75847544,,4.40680035
4.76299625,,4.4286042
4.76371806,,4.37772855
4.76683324,,4.39226445
4.76740309,,4.40680035
4.77203787,,4.42133625
4.77253174,,4.37772855
4.77655868,,4.3849965
4.77716652,,4.37772855
4.78145939,,4.3995324
4.78259909,,4.3849965
4.7856003,,4.3849965
4.78829759,,4.37772855
4.78966523,,4.28082255
4.79350222,,4.2880905
4.79502182,,4.2735546
4.79825097,,4.30989435
4.79904876,,4.29535845
4.80254384,,4.32443025
4.80322766,,4.30989435
4.80835631,,4.33896615
4.80904013,,4.2590187
4.81299109,,4.28082255
4.81413079,,4.2735546
4.81796778,,4.3171623
4.81876557,,4.3171623
4.82248859,,4.36319265
4.82328638,,4.33896615
4.82887091,,4.35350205
4.82955473,,4.2735546
4.83327775,,4.29535845
4.83430348,,4.29535845
4.83768459,,4.3026264
4.83848238,,4.2880905
4.84323113,,4.3316982
4.84406691,,4.28082255
4.84797988,,4.3462341
4.84832179,,4.3171623
4.85333647,,4.3462341
4.85356441,,4.28082255
4.85797125,,4.3026264
4.85956683,,4.3026264
4.86192221,,4.29535845
4.86503739,,4.3171623
4.86724081,,4.29535845
4.87035599,,4.3171623
4.87119177,,4.3026264
4.87510474,,4.32443025
4.87582655,,4.2880905
4.87916967,,4.3171623
4.87962555,,4.3171623
4.88498214,,4.3171623
4.88566596,,4.26628665
4.88821129,,4.29535845
4.88904707,,4.3026264
4.89436567,,4.2590187
4.89470758,,4.1911845
4.89900045,,4.2299469
4.89945633,,4.19845245
4.9026095,,4.2299469
4.90329332,,4.23721485
4.90690237,,4.2735546
4.90758619,,4.26628665
4.91104328,,4.25175075
4.91465233,,4.22267895
4.91571605,,4.2057204
4.92023686,,4.2590187
4.9216045,,4.22267895
4.92555546,,4.28082255
4.92601134,,4.2444828
4.93007627,,4.2444828
4.93064612,,4.19845245
4.93459708,,4.22267895
4.93516693,,4.19845245
4.93991568,,4.2444828
4.94052352,,4.23721485
4.94398061,,4.2590187
4.94443649,,4.25175075
4.94979308,,4.26628665
4.95104675,,4.25175075
4.95454183,,4.22267895
4.95488374,,4.2444828
4.95872073,,4.2590187
4.95951852,,4.2444828
4.96369742,,4.22267895
4.96624275,,4.2444828
4.96764838,,4.2299469
4.97110547,,4.2590187
4.97273904,,4.22267895
4.97562628,,4.25175075
4.97691794,,4.25175075
4.97889342,,4.2444828
4.98014709,,4.25175075
4.9846679,,4.22267895
4.98759313,,4.2444828
4.98861886,,4.25175075
4.99211394,,4.2444828
4.99291173,,4.23721485
4.99754651,,4.28082255
4.9983443,,4.19845245
5.00149747,,4.15484475
5.00172541,,4.118505
5.0067021,,4.15484475
5.00727195,,4.1475768
5.00958934,,4.16938065
5.01053909,,4.16938065
5.01460402,,4.18391655
5.01517387,,4.18391655
5.02072041,,4.1766486
5.02132825,,4.1330409
5.02630494,,4.15484475
5.02698876,,4.14030885
5.03093972,,4.16938065
5.03116766,,4.1475768
5.03454877,,4.1911845
5.03591641,,4.2057204
5.03986737,,4.1621127
5.04275461,,4.1911845
5.04416024,,4.16938065
5.0477313,,4.2057204
5.0492509,,4.1766486
5.05263201,,4.19845245
5.05308789,,4.1766486
5.05772267,,4.16938065
5.05806458,,4.11123705
5.06212951,,4.12577295
5.06258539,,4.11123705
5.06653635,,4.16938065
5.06722017,,4.14030885
5.07246279,,4.18391655
5.07360249,,4.1475768
5.07603385,,4.15484475
5.07766742,,4.1621127
5.08241617,,4.118505
5.08355587,,4.1039691
5.08716492,,4.11123705
5.08891246,,4.12577295
5.09145779,,4.12577295
5.09457297,,4.15484475
5.09620654,,4.1330409
5.10061338,,4.1621127
5.10118323,,4.1330409
5.10467831,,4.1621127
5.1054761,,4.14030885
5.10908515,,4.15484475
5.11106063,,4.15484475
5.11197239,,4.14030885
5.11660717,,4.1475768
5.11732898,,4.14030885
5.12207773,,4.15484475
5.12264758,,4.11123705
5.12785221,,4.1039691
5.12785221,,4.02886695
5.13134729,,4.04340285
5.13180317,,4.04340285
5.13677986,,4.08216525
5.13712177,,4.0652067
5.14061685,,4.118505
5.14095876,,4.09670115
5.14677123,,4.05793875
5.14848078,,4.0361349
5.15034229,,4.0652067
5.1522038,,4.0748973
5.15592682,,4.0748973
5.15949788,,4.11123705
5.1605616,,4.08216525
5.16451256,,4.118505
5.16508241,,4.08216525
5.16903337,,4.0894332
5.16960322,,4.0652067
5.17389609,,4.11123705
5.174238,,4.0748973
5.17773308,,4.09670115
5.17875881,,4.1039691
5.18248183,,4.08216525
5.18407741,,4.1039691
5.18700264,,4.0652067
5.19034576,,4.0894332
5.19186536,,4.04340285
5.19498054,,4.0748973
5.19532245,,4.05793875
5.2004511,,4.11123705
5.20102095,,4.02886695
5.2031104,,4.0652067
5.20402216,,4.0748973
5.20854297,,4.0506708
5.21086036,,4.08216525
5.21272187,,4.04340285
5.21621695,,4.0361349
5.21690077,,3.9634554
5.22050982,,3.98525925
5.22176349,,3.97072335
5.22548651,,3.99979515
5.22617033,,3.9779913
5.22989335,,4.04340285
5.23023526,,3.99979515
5.23407225,,3.99979515
5.2346421,,3.9634554
5.24007467,,3.98525925
5.24262,,4.0070631
5.24425357,,3.98525925
5.24786262,,4.0070631
5.24934423,,3.99979515
5.25261137,,4.02886695
5.25306725,,4.02886695
5.25713218,,4.02886695
5.25770203,,4.0070631
5.26222284,,4.021599
5.26294465,,3.9925272
5.26708556,,4.01433105
5.26792134,,3.9779913
5.26989682,,4.01433105
5.27069461,,4.021599
5.27601321,,3.97072335
5.27893844,,4.0070631
5.27962226,,3.98525925
5.28285141,,4.02886695
5.28311734,,3.99979515
5.28854991,,4.0361349
5.28900579,,3.9779913
5.2923869,,4.0070631
5.29470429,,4.0070631
5.29629987,,3.9925272
5.29956701,,4.0070631
5.30002289,,3.94165155
5.30291013,,3.9489195
5.30477164,,3.9101571
5.30743094,,3.97072335
5.30860863,,3.95618745
5.31244562,,3.98525925
5.31358532,,3.90288915
5.31787819,,3.9489195
5.31833407,,3.94165155
5.32160121,,3.97072335
5.322399,,3.9489195
5.32726172,,3.97072335
5.32760363,,3.97072335
5.33166856,,3.97072335
5.33307419,,3.97072335
5.33630334,,3.9634554
5.33827882,,3.9779913
5.34059621,,3.94165155
5.34352144,,3.97072335
5.34572486,,3.9489195
5.34918195,,3.9634554
5.3497518,,3.94165155
5.35370276,,3.9779913
5.35438658,,3.9489195
5.35833754,,3.9489195
5.35928729,,3.9489195
5.36194659,,3.95618745
5.36369413,,3.9634554
5.36703725,,3.9343836
5.36992449,,3.9489195
5.37121615,,3.9343836
5.37493917,,3.9343836
5.37550902,,3.84474555
5.37980189,,3.87381735
5.38048571,,3.85928145
5.38409476,,3.91742505
5.38443667,,3.87381735
5.38766582,,3.9101571
5.38838763,,3.90288915
5.39252854,,3.88835325
5.39359226,,3.87381735
5.39765719,,3.9101571
5.39879689,,3.8956212
5.40286182,,3.87381735
5.40681278,,3.88835325
5.40726866,,3.8665494
5.4116755,,3.924693
5.41224535,,3.87381735
5.4158544,,3.90288915
5.41631028,,3.91742505
5.42071712,,3.9101571
5.42140094,,3.8810853
5.42432617,,3.8810853
5.42626366,,3.88835325
5.42778326,,3.90288915
5.43078447,,3.91742505
5.43264598,,3.90288915
5.43439352,,3.91742505
5.43823051,,3.88835325
5.44123172,,3.8956212
5.44191554,,3.87381735
5.44575253,,3.88835325
5.44658831,,3.8520135
5.44981746,,3.8520135
5.45027334,,3.81567375
5.45468018,,3.83020965
5.45525003,,3.7938699
5.45874511,,3.83020965
5.45920099,,3.8084058
5.46455758,,3.85928145
5.46512743,,3.80113785
5.46919236,,3.8229417
5.46976221,,3.83020965
5.47416905,,3.87381735
5.47580262,,3.8520135
5.4789178,,3.83020965
5.48226092,,3.8665494
5.48286876,,3.84474555
5.48716163,,3.8520135
5.48761751,,3.7696434
5.49156847,,3.81567375
5.49350596,,3.83020965
5.49479762,,3.8229417
5.49909049,,3.8520135
5.50083803,,3.8084058
5.50338336,,3.8374776
5.50349733,,3.84474555
5.50836005,,3.84474555
5.50858799,,3.8520135
5.51288086,,3.87381735
5.51288086,,3.8374776
5.51762961,,3.84474555
5.51808549,,3.81567375
5.52192248,,3.8229417
5.52344208,,3.8520135
5.52610138,,3.8374776
5.52841877,,3.84474555
5.53073616,,3.81567375
5.53423124,,3.8374776
5.53480109,,3.8229417
5.53909396,,3.8665494
5.53943587,,3.7938699
5.54220914,,3.7841793
5.54293095,,3.7696434
5.54684392,,3.7696434
5.5488194,,3.80113785
5.550339,,3.77691135
5.55428996,,3.81567375
5.55463187,,3.7696434
5.55820293,,3.7938699
5.55881077,,3.7938699
5.56321761,,3.8374776
5.56344555,,3.8084058
5.56785239,,3.7551075
5.57051169,,3.7696434
5.57176536,,3.76237545
5.57469059,,3.8084058
5.57537441,,3.80113785
5.57978125,,3.81567375
5.58057904,,3.7938699
5.58418809,,3.8084058
5.58430206,,3.7841793
5.58768317,,3.8229417
